Artist ID,Name,Nationality,Gender,Birth Year,Death Year
10166,"Cesar Color, Inc., USA",Nationality unknown,Gender unknown,Unknown,Unknown
10168,"Künstlerwerkstätten Verein, Vienna",Nationality unknown,Gender unknown,Unknown,Unknown
10169,Karl Krehan,Nationality unknown,Male,Unknown,Unknown
10170,"Keramik Manufaktur Kupfermuehle, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10171,"Jenaer Glaswerk Schott & Gen., Mainz, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10176,"The Lancaster Lens Co., Lancaster, OH",Nationality unknown,Gender unknown,Unknown,Unknown
10179,"BMI, Germany",German,Gender unknown,Unknown,Unknown
10190,"The Dow Chemical Company, USA",American,Gender unknown,1897.0,Unknown
10196,"Bob Evans Designs, Inc., USA",Nationality unknown,Gender unknown,Unknown,Unknown
10198,"Vittorio Necchi, Pavia, Italy",Nationality unknown,Male,Unknown,Unknown
10201,"Grasoli-Werk Gebr. Grah, Solingen, Germany",German,Gender unknown,Unknown,Unknown
10202,"Riihimäen Lasi Oy, Riihimäki, Finland",Nationality unknown,Gender unknown,Unknown,Unknown
10206,"Designs for Vision, Inc., USA",Nationality unknown,Gender unknown,Unknown,Unknown
10208,"Studio Fris, Edam, The Netherlands",Nationality unknown,Gender unknown,Unknown,Unknown
10210,"Lecson Audio Limited, Cambridge, England",British,Gender unknown,Unknown,Unknown
10211,"Style, Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10215,"Figla Co., Ltd., Japan",Nationality unknown,Gender unknown,Unknown,Unknown
10219,"Amcor, Ltd., Tel Aviv",Nationality unknown,Gender unknown,Unknown,Unknown
10220,"Foscarini Murano S.p.A., Italy",Nationality unknown,Gender unknown,1981.0,Unknown
10222,"Club Aluminum Products Co., Chicago, IL",Nationality unknown,Gender unknown,Unknown,Unknown
10224,"Peill & Putzler, Düren, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10226,"Eric Goetz Custom Sailboats, USA",Nationality unknown,Gender unknown,Unknown,Unknown
10234,"P. Rigatti, Empoli, Italy",Italian,Gender unknown,Unknown,Unknown
10235,"Richard Süssmuth Glashütte, Immenhausen, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10237,"Martin Archery, USA",Nationality unknown,Gender unknown,Unknown,Unknown
10238,Unknown Italian Manufacturer,Italian,Gender unknown,Unknown,Unknown
10239,M. Katsuyoshi,Nationality unknown,Gender unknown,Unknown,Unknown
10241,"Platinum Pen Company, Ltd., Tokyo",Nationality unknown,Gender unknown,Unknown,Unknown
10242,"IBM Corporation, New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10243,"AB Strömbergshyttan, Hovmantorp, Sweden",Swedish,Gender unknown,Unknown,Unknown
10245,"Logitech, Inc.",American,Gender unknown,1981.0,Unknown
10246,"Gallowhur Chemical Corp., Windsor, VT",Nationality unknown,Gender unknown,Unknown,Unknown
10247,"Vollrath Co., Sheboygan, WI",American,Gender unknown,1874.0,Unknown
10249,"Karhula-Iittala Glassworks, Iittala, Finland",Nationality unknown,Gender unknown,Unknown,Unknown
10250,"Panasonic Company, Secaucus, NJ",Nationality unknown,Gender unknown,Unknown,Unknown
10251,"Gilardi & Barzaghi, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10253,Waltham Screw Co.,American,Gender unknown,Unknown,Unknown
10256,"Tobe Pascher Workshop, The Jewish Museum, New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10257,"Kodak A/G, Stuttgart",Nationality unknown,Gender unknown,Unknown,Unknown
10258,"Mitsubishi Electric Corp., Tokyo",Nationality unknown,Gender unknown,Unknown,Unknown
10261,"Yale Security Products, Ltd., England",Nationality unknown,Gender unknown,Unknown,Unknown
10262,"Pacesetter AB, Sweden",Nationality unknown,Gender unknown,Unknown,Unknown
10263,"Polar Ware Company, Sheboygan, WI",American,Gender unknown,Unknown,Unknown
10265,"Arteluce S.A., Milan",Nationality unknown,Gender unknown,1936.0,Unknown
10266,"Ideal Toy Corporation, New York",Nationality unknown,Gender unknown,Unknown,Unknown
10267,"MSA, Pittsburgh, PA",Nationality unknown,Gender unknown,Unknown,Unknown
10269,"Sarvis, Finland",Nationality unknown,Gender unknown,Unknown,Unknown
10270,"Innovations in Composites, Inc., CA",Nationality unknown,Gender unknown,Unknown,Unknown
10273,"Poiret, Paris",Nationality unknown,Gender unknown,Unknown,Unknown
10274,"Sasaki, Japan",Nationality unknown,Gender unknown,Unknown,Unknown
10275,"Grand Bleu, Inc., Japan",Nationality unknown,Gender unknown,Unknown,Unknown
10276,"Salviati & C., Venice, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10277,"Beamo Corporation, Cambridge, MA",Nationality unknown,Gender unknown,Unknown,Unknown
10278,"Casio Computer Co., Ltd., Tokyo",Nationality unknown,Gender unknown,Unknown,Unknown
10279,"Fuso Gum Industry Co., Ltd., Japan",Nationality unknown,Gender unknown,Unknown,Unknown
10281,"Ermenegildo Collini S.p.A., Milan, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10286,"Mares Sport, Rapallo, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10287,"AB Rörstrands Porslinsfabriker, Lidköping, Sweden",Swedish,Gender unknown,Unknown,Unknown
10289,"Tiffany Furnaces, Corona, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10290,"Zelco Industries, Inc.",American,Gender unknown,1976.0,Unknown
10291,"Peter Danko and Associates Inc., Clinton, MD",Nationality unknown,Gender unknown,Unknown,Unknown
10292,Knoll In-house Design Team,Nationality unknown,Gender unknown,Unknown,Unknown
10293,"Olivetti, Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10294,"Metal Office Furniture Co. (presently Steelcase, Inc.), New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10295,"Apple, Inc.",Nationality unknown,Gender unknown,1976.0,Unknown
10296,"MAP (Merchants of Australian Products Pty., Ltd.)",Nationality unknown,Gender unknown,1989.0,Unknown
10298,"Wenger, Switzerland",Swiss,Gender unknown,1893.0,Unknown
10299,"James Dixon & Sons, England",Nationality unknown,Gender unknown,Unknown,Unknown
10301,"H.H. de Boer and Son, Bergum, The Netherlands",Nationality unknown,Gender unknown,Unknown,Unknown
10302,"Owens-Illinois Glass Co., Toledo, OH",American,Gender unknown,1903.0,Unknown
10303,"St. Regis Paper Co., Panelyte Div., New York, NY",American,Gender unknown,Unknown,Unknown
10304,"J.A. Henckels Zwillingswerk AG, Solingen, West Germany (now Germany)",Nationality unknown,Gender unknown,Unknown,Unknown
10305,"Rubycliff Ltd., England",Nationality unknown,Gender unknown,Unknown,Unknown
10306,"Mazda Motor Corporation, California",American,Gender unknown,1920.0,Unknown
10308,"Askon Tehtaat OY, Lahti, Finland",Nationality unknown,Gender unknown,Unknown,Unknown
10311,"Aizawa, Japan",Japanese,Gender unknown,Unknown,Unknown
10314,"Alias S.r.l., Italy",Italian,Gender unknown,Unknown,Unknown
10316,"The Steubenville Pottery Company, Steubenville, OH",Nationality unknown,Gender unknown,Unknown,Unknown
10322,"Okamura Corporation, Japan",Nationality unknown,Gender unknown,Unknown,Unknown
10325,George H. Hake Corp.,Nationality unknown,Gender unknown,Unknown,Unknown
10326,"Diamond Plastic Box, Inc., Roanoke, VA",Nationality unknown,Gender unknown,Unknown,Unknown
10328,Alvin Lustig,American,Male,1915.0,1955.0
10329,"Workshop of Gunta Stölzl, Zürich",Nationality unknown,Gender unknown,Unknown,Unknown
10331,"H.P. Designs, The Netherlands",Nationality unknown,Gender unknown,Unknown,Unknown
10336,"Skools, Inc., USA",Nationality unknown,Gender unknown,Unknown,Unknown
10338,"E. Bakalowitz & Söhne, Vienna",Nationality unknown,Gender unknown,Unknown,Unknown
10343,"Seiko Epson Corporation, Japan",Nationality unknown,Gender unknown,Unknown,Unknown
10345,"The General Fireproofing Co., Youngstown, OH",Nationality unknown,Gender unknown,Unknown,Unknown
10347,"WRS Sportsmed, Texas",Nationality unknown,Gender unknown,Unknown,Unknown
10348,"Syn S.r.l., Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10350,"O'Neill, Inc.",American,Gender unknown,Unknown,Unknown
10351,"Wagner Mfg. Co., Sidney, OH",Nationality unknown,Gender unknown,Unknown,Unknown
10352,"Orrefors, Sweden",Nationality unknown,Gender unknown,Unknown,Unknown
10353,"Oy Airam Ab, Helsinki",Nationality unknown,Gender unknown,Unknown,Unknown
10357,"Gross Wood & Co., San Francisco, CA",Nationality unknown,Gender unknown,Unknown,Unknown
10358,"Azucena S.r.L., Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10360,"Charles Horner Ltd., Halifax",Nationality unknown,Gender unknown,Unknown,Unknown
10361,"Cheney Greef & Co., New York, NY",American,Gender unknown,Unknown,Unknown
10363,"Design Frame Inc., New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10364,"Stockmann-Orno, Finland",Nationality unknown,Gender unknown,Unknown,Unknown
10365,"Bear Archery Company, Grayling, MI",Nationality unknown,Gender unknown,Unknown,Unknown
10370,"Edison Price, New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10371,"Bell-Toptex, Inc., Bell, CA",Nationality unknown,Gender unknown,Unknown,Unknown
10372,"Paulson Manufacturing Corp., Fallbrook, CA",Nationality unknown,Gender unknown,Unknown,Unknown
10374,Fratelli Grivel (now Grivel S.r.l.),Italian,Gender unknown,1818.0,Unknown
10378,"OY Tampella AB, Finland",Nationality unknown,Gender unknown,Unknown,Unknown
10379,"Grohmann Knives, Ltd., Pictou, Canada",Nationality unknown,Gender unknown,Unknown,Unknown
10381,"Blyde & Co. Ltd., England",Nationality unknown,Gender unknown,Unknown,Unknown
10383,"Hämmerli, Ltd., Lenzburg, Switzerland",Swiss,Gender unknown,Unknown,Unknown
10385,"Head Ski Co., Timonium, MD",Nationality unknown,Gender unknown,Unknown,Unknown
10386,"Hobie Surfboards, Dana Point, CA",Nationality unknown,Gender unknown,Unknown,Unknown
10390,"Huonekalutehdas Korhonen Oy, Littoinen, Finland",Nationality unknown,Gender unknown,Unknown,Unknown
10391,"Carl Zeiss, Inc.",German,Gender unknown,1846.0,Unknown
10398,"Shop of Samuel Gragg, Furniture Warehouse, Boston, MA",Nationality unknown,Gender unknown,Unknown,Unknown
10399,"Swid Powell, New York",Nationality unknown,Gender unknown,Unknown,Unknown
10401,"Kundalini srl. - Corpi di Illuminazione, Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10404,"Strategi/Holmback ApS, Copenhagen",Nationality unknown,Gender unknown,Unknown,Unknown
10406,"Boda Nova, Sweden",Nationality unknown,Gender unknown,1970.0,Unknown
10415,"Morris & Co., London",Nationality unknown,Gender unknown,1862.0,1940.0
10416,"Campana Objetos, São Paulo, Brazil",Nationality unknown,Gender unknown,Unknown,Unknown
10418,"FRZ-Metallwarenfabrik, Zuzenhausen, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10419,"Edra Mazzei, Pisa, Italy",Nationality unknown,Female,Unknown,Unknown
10420,"LEGO Group, Billund, Denmark",Nationality unknown,Gender unknown,Unknown,Unknown
10421,"Gittler Guitar Inc., New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10422,"Riedel Crystal, Kufstein, Austria",Nationality unknown,Gender unknown,Unknown,Unknown
10423,"Segno srl, Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10428,"Bamberg Metallwerkstätten, Berlin",Nationality unknown,Gender unknown,Unknown,Unknown
10434,"Inoue Pleats Co., Ltd., Fukui, Japan",Japanese,Gender unknown,Unknown,Unknown
10435,"Porcelli Assoc., Inc., USA",Nationality unknown,Gender unknown,Unknown,Unknown
10438,"Ingo Maurer GmbH, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10440,"Van Keppel-Green, USA",Nationality unknown,Gender unknown,Unknown,Unknown
10442,"Swatch AG, Switzerland",Swiss,Gender unknown,1983.0,Unknown
10449,"Guild of Handicraft Ltd., London",Nationality unknown,Gender unknown,Unknown,Unknown
10450,"Design Research, New York",Nationality unknown,Gender unknown,Unknown,Unknown
10453,"Kebe Møbler ApS, Copenhagen",Nationality unknown,Gender unknown,Unknown,Unknown
10459,"Atelier Vitreon, North Haven, CT",Nationality unknown,Gender unknown,Unknown,Unknown
10462,"La Société F.S.D., France",Nationality unknown,Gender unknown,Unknown,Unknown
10465,"Studio Luce, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10468,H. C. Craythorne,Nationality unknown,Gender unknown,Unknown,Unknown
10473,"Giovannetti, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10474,"Robeson Cutlery Co., Inc., Perry, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10477,"Interex Inc., New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10478,"Old Hall Works Tableware, Bloxwich, U.K.",Nationality unknown,Gender unknown,Unknown,Unknown
10480,"Leif Wessman Associates, Inc., New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10481,"San Castings Corp., Brewster, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10482,"Longato Arredamenti S.p.A., Padua, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10483,"Continental Can Co., USA",American,Gender unknown,Unknown,Unknown
10485,"Studio DA, Japan",Nationality unknown,Gender unknown,Unknown,Unknown
10487,"Smith Metal Arts, Buffalo, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10489,"Metalcraft Studio, Konrad König, Munich",Nationality unknown,Gender unknown,Unknown,Unknown
10490,"Loewe S.A., Madrid",Nationality unknown,Gender unknown,Unknown,Unknown
10492,"Vacheron & Constantin-Le Coultre Watches, Inc., Switzerland",Nationality unknown,Gender unknown,Unknown,Unknown
10495,"Heidi Weber, Zürich",Nationality unknown,Female,Unknown,Unknown
10497,"Arflex, S.p.A., Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10501,"Vitra-Fehlbaum GmbH, Weil-am-Rhein, West Germany (now Germany)",Nationality unknown,Gender unknown,Unknown,Unknown
10503,"Hermès, Paris",Nationality unknown,Gender unknown,Unknown,Unknown
10505,"R. Kirsch, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10507,"Transcriptors, Ltd., New York",Nationality unknown,Gender unknown,Unknown,Unknown
10513,"Edelzinn E. Hueck, Lüdenscheid, Austria",Nationality unknown,Gender unknown,Unknown,Unknown
10515,"Hammy Oy, Helsinki",Nationality unknown,Gender unknown,Unknown,Unknown
10517,"Hackman & Co., Helsinki",Nationality unknown,Gender unknown,Unknown,Unknown
10519,"Desny, Paris",French,Gender unknown,Unknown,Unknown
10522,"Anonima Castelli, Bologna, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10523,"Gebrüder Junghans AG, Schramberg, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10526,"Airborne, France",French,Gender unknown,Unknown,Unknown
10530,"Fontana Arte, Italy",Nationality unknown,Gender unknown,1932.0,Unknown
10531,"Baldioli Eustasio & Figli, Omegna, Italy",Italian,Gender unknown,Unknown,Unknown
10538,"G. A. Van de Groenekan, Amsterdam, The Netherlands",Nationality unknown,Gender unknown,Unknown,Unknown
10540,"Tensor Corporation, Brookyln, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10541,"Pirelli S.p.A., Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10543,"Randall Made Knives, Orlando, FL",Nationality unknown,Gender unknown,Unknown,Unknown
10548,"Van Leer Vatenfabrieken N.V., Amstelveen, The Netherlands",Dutch,Gender unknown,Unknown,Unknown
10551,"F. M. Matsson, Sweden",Nationality unknown,Gender unknown,Unknown,Unknown
10554,"Danese, Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10555,"Thonet, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10559,"Dansk Forsolvnings Anstalt, Copenhagen",Nationality unknown,Gender unknown,Unknown,Unknown
10561,"Arterior Textile GMBH, Wuppertal, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10562,"Robert Murphy's Sons Co., Ayer, MA",Nationality unknown,Gender unknown,Unknown,Unknown
10563,"Lightolier Inc., Jersey City, NJ",Nationality unknown,Gender unknown,Unknown,Unknown
10565,"Kingsley Electronics, Taiwan",Nationality unknown,Gender unknown,Unknown,Unknown
10567,"Progetti, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10569,"Richard Perry, Son & Company, Wolverhampton, England",Nationality unknown,Gender unknown,Unknown,Unknown
10582,"J. & J. Kohn, Vienna",Nationality unknown,Gender unknown,Unknown,Unknown
10584,"OSRAM GmbH, Munich",Nationality unknown,Gender unknown,Unknown,Unknown
10586,Microsoft Corporation,Nationality unknown,Gender unknown,Unknown,Unknown
10588,Lehrwerkstatte fur Glasinstrumentmacher,Nationality unknown,Gender unknown,Unknown,Unknown
10589,"Grossherzogliche Sächische Fachschule, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10591,"Sointu Incorporated, New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10594,"Diehl Manufacturing Co., Elizabeth, NJ",Nationality unknown,Gender unknown,Unknown,Unknown
10596,"Metz & Co., The Netherlands",Nationality unknown,Gender unknown,Unknown,Unknown
10599,"Eschenbach Optik Nürnberg, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10602,"Carrera International GmbH, Traun, Austria",Nationality unknown,Gender unknown,Unknown,Unknown
10605,"Grid Systems Corp., Mountain View, CA",Nationality unknown,Gender unknown,Unknown,Unknown
10607,"National Semiconductor Corporation, USA",American,Gender unknown,1959.0,Unknown
10609,"Barcalo Manufacturing Co., New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10610,"Drain-Dri Co., San Francisco, CA",American,Gender unknown,Unknown,Unknown
10612,"G.A. Van de Groenekan, De Bilt, The Netherlands",Nationality unknown,Gender unknown,Unknown,Unknown
10613,"The Winsted Hardware Manufacturing Co., Winsted, CT",American,Gender unknown,Unknown,Unknown
10616,"Bayerische Massindustrie, Hersbruck, West Germany (now Germany)",Nationality unknown,Gender unknown,Unknown,Unknown
10618,"Rietveld's Workshop, Utrecht",Nationality unknown,Gender unknown,Unknown,Unknown
10619,"Red Wing Pottery, MN",Nationality unknown,Gender unknown,Unknown,Unknown
10620,"Bernini, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10622,Unknown Mexican Manufacturer,Mexican,Gender unknown,Unknown,Unknown
10628,"NY Form, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10630,"S.p.A. Carrozzeria Pininfarina, Torino, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10632,"Gruppo Industriale Busnelli S.p.A., Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10633,"Berliner Metallgewerbe Joseph Müller, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10636,"Boffi S.p.A., Cesano Maderno, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10637,"Scientific Optics Ltd., England",Nationality unknown,Gender unknown,Unknown,Unknown
10638,"Vistosi, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10639,"GAF Corporation, New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10642,"Dictaphone AG, Killwangen, Switzerland",Nationality unknown,Gender unknown,Unknown,Unknown
10643,"Sambonet S.p.A., Vercelli, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10645,"Snaidero, Italy",Italian,Gender unknown,1946.0,Unknown
10648,"Uncle Sam's Umbrella Shop, New York, NY",American,Gender unknown,Unknown,Unknown
10650,"Guzzini, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10651,"Droog Design, the Netherlands",Nationality unknown,Gender unknown,Unknown,Unknown
10652,"Sanka Oy Loviisa, Finland",Nationality unknown,Gender unknown,Unknown,Unknown
10653,"Oak, Product Design and Consultancy, Rotterdam",Nationality unknown,Gender unknown,Unknown,Unknown
10655,"Form GmbH, Germany",German,Gender unknown,Unknown,Unknown
10656,"Goods, Amsterdam, The Netherlands",Nationality unknown,Gender unknown,Unknown,Unknown
10658,"Ideal Standard S.p.A., Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10661,"Howard Miller Clock Co., Zeeland, MI",Nationality unknown,Gender unknown,Unknown,Unknown
10662,"Royal Crest Venetian Blind Co., Rossford, OH",Nationality unknown,Gender unknown,Unknown,Unknown
10664,"ATH Design International, The Netherlands",Nationality unknown,Gender unknown,Unknown,Unknown
10666,"Mallory Industries, Inc., Farmington, CT",American,Gender unknown,1956.0,Unknown
10667,"Industrie Formenti Italia, Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10671,Kristian Schneider,Nationality unknown,Male,Unknown,Unknown
10672,"Bell Helmets, Inc., Norwalk, CA",Nationality unknown,Gender unknown,Unknown,Unknown
10685,"Newton Plastics, Newton Upper Falls, MA",Nationality unknown,Gender unknown,Unknown,Unknown
10688,"Fasttrack Enterprises, Ltd., Calgary",Nationality unknown,Gender unknown,Unknown,Unknown
10696,"Belgian International Carpet, Belgium",Nationality unknown,Gender unknown,Unknown,Unknown
10701,"Kelly & Thompson, USA",Nationality unknown,Gender unknown,Unknown,Unknown
10702,"Theodore Müller, Belgium/Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10704,"Rosenthal Einrichtung, Munich",Nationality unknown,Gender unknown,Unknown,Unknown
10705,"Shinseo Kogyo Co., Tokyo",Nationality unknown,Gender unknown,Unknown,Unknown
10706,"Compagnia Italiana Lumi, Rome",Nationality unknown,Gender unknown,Unknown,Unknown
10708,"Ferrari S.p.A., Maranello, Italy",Nationality unknown,Gender unknown,1929.0,Unknown
10718,"frogdesign, Sunnydale, CA",American,Gender unknown,1969.0,Unknown
10724,"Metall-Arbeit Wiener Werkstätte, Vienna, Austria",Nationality unknown,Gender unknown,Unknown,Unknown
10725,"Smart Design, New York",American,Gender unknown,1979.0,Unknown
10726,"OXO International, New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10727,Anonymous,Nationality unknown,Gender unknown,Unknown,Unknown
10728,"Argentor, Vienna",Nationality unknown,Gender unknown,Unknown,Unknown
10734,"Avard Inc., New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10735,"Stilnovo, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10741,"Minerva, Milan, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10742,"Casigliani S.p.A., Pisa",Nationality unknown,Gender unknown,Unknown,Unknown
10745,"ICI Design Institute Inc., Osaka",Nationality unknown,Gender unknown,Unknown,Unknown
10746,"Associated Spring Raymond Barnes Group, Inc., Dallas, TX",American,Gender unknown,Unknown,Unknown
10747,"Paul Mayen Designs, New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10749,"Bauhaus Ceramic Workshops, Weimar, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10755,"Novelectric A.G., Zürich, Switzerland",Nationality unknown,Gender unknown,Unknown,Unknown
10759,"Northern Plastics, Syracuse, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10761,CSS/Winfield,Nationality unknown,Gender unknown,Unknown,Unknown
10762,"Siemens & Halske A.G., Munich",German,Gender unknown,1847.0,Unknown
10765,"Fratelli Fantini, S.p.A., Pella, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10766,"Enorme, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10769,"Fabbriche Elettrotecniche Riunite, S.p.A. (now Zerowatt, S.p.A.), Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10771,"Glasfabrik Johann Loetz Witwe, Klöstermühle, Austria",Nationality unknown,Gender unknown,Unknown,Unknown
10772,Fratelli Chiminella,Nationality unknown,Gender unknown,Unknown,Unknown
10776,"Oluce, Milan, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10779,René d'Harnoncourt,American,Male,1901.0,1968.0
10780,"Yamakawa Rattan Co., Ltd., Japan",Nationality unknown,Gender unknown,Unknown,Unknown
10782,"Kotobuki Corporation, Japan",Nationality unknown,Gender unknown,Unknown,Unknown
10783,"Heifetz Mfg. Co., New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10789,"Simpson Sports, Torrance, CA",Nationality unknown,Gender unknown,Unknown,Unknown
10790,Ldesign SARL,French,Gender unknown,Unknown,Unknown
10792,"Velca, Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10793,"Elektroakusticni Laboratorij, Ljubljana, Yugoslavia",Nationality unknown,Gender unknown,Unknown,Unknown
10794,"Wings over the World Corporation, New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10796,"L'Atelier de Serge Mouille, France",Nationality unknown,Gender unknown,Unknown,Unknown
10797,"Hudson Studios, Madison, NJ",Nationality unknown,Gender unknown,Unknown,Unknown
10798,Karhulalittala,Nationality unknown,Gender unknown,Unknown,Unknown
10800,"Ateliers Jean Prouvé, Nancy, France",Nationality unknown,Gender unknown,Unknown,Unknown
10801,"J.G. Furniture Co., Brooklyn, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10804,"Sony Corporation, Creative Center",Japanese,Gender unknown,1961.0,Unknown
10806,"Raichle Boot Co. Ltd., Switzerland",Nationality unknown,Gender unknown,Unknown,Unknown
10809,Rathcon Inc.,Nationality unknown,Gender unknown,Unknown,Unknown
10810,"Simon International, San Lazzaro, Italy",Nationality unknown,Gender unknown,Unknown,Unknown
10813,"Andrew Maclaren Ltd., England",Nationality unknown,Gender unknown,Unknown,Unknown
10815,"Fibre Metal Products Company, Concordville, PA",Nationality unknown,Gender unknown,Unknown,Unknown
10817,"Klem Systems, Vienna",Nationality unknown,Gender unknown,Unknown,Unknown
10819,"Lamson & Goodnow, Shellberg Falls, MA",American,Gender unknown,1837.0,Unknown
10829,"Friedrich Herder A.G., Solingen, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10831,Unknown Swiss Manufacturer,Nationality unknown,Gender unknown,Unknown,Unknown
10833,"Holt Howard Associates, Stamford, CT",Nationality unknown,Gender unknown,Unknown,Unknown
10834,"Plastic Dispensers Inc., Newark, NJ",Nationality unknown,Gender unknown,Unknown,Unknown
10836,"AKG Akustische und Kino-Geräte, Vienna",Austrian,Gender unknown,Unknown,Unknown
10840,"Baccarat, France",Nationality unknown,Gender unknown,Unknown,Unknown
10842,"Mastermotive, Inc., Savage, MN",Nationality unknown,Gender unknown,Unknown,Unknown
10857,"J.A. Henckels, Solingen, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10858,"Ehrhard & Söhne, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10873,"Victoria-Werke, Baar, Switzerland",Nationality unknown,Gender unknown,Unknown,Unknown
10876,"Tavaro S.A., Geneva",Nationality unknown,Gender unknown,Unknown,Unknown
10877,"Giro Sport Design, Inc., a division of Bell Sports, Inc.",American,Gender unknown,1985.0,Unknown
10878,"Rome Manufacturing Co., Div. of Revere Copper and Brass, Inc., Rome, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10880,"Supreme Cutlery, Japan",Nationality unknown,Gender unknown,Unknown,Unknown
10898,"Hudson Photographic Industries, Inc., New York",Nationality unknown,Gender unknown,Unknown,Unknown
10900,"Fratelli Borletti, S.p.A., Milan",Nationality unknown,Gender unknown,Unknown,Unknown
10901,"Koch Creations, Lynbrook, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10904,"Mort N. Marton Designs, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10909,"Kaplan/Aronson, New York, NY",Nationality unknown,Gender unknown,Unknown,Unknown
10911,"TECTA Möbel, Lauenförde, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10912,"O.C. Sedie Internazionale, Inc., Paramount, CA",Nationality unknown,Gender unknown,Unknown,Unknown
10913,"G. Schanzenbach, Germany",Nationality unknown,Gender unknown,Unknown,Unknown
10914,"Ditta Spoggi, Milan",Nationality unknown,Gender unknown,Unknown,Unknown
